"student_id","student_names","phone_no","math","physics","chemistry","grade","comment","roll_no","student_address","school_id"
4222,Hunter Freeman,9378886660,100,81,94,A+,Excellent Performance,556123.0,"519 West Crossroad, Garciaview, LA 38769",5
4223,Brad Stein,9151534532,48,93,17,C,Below Average Achivement,560344.0,"08980 Jonathan Key Apt. 745, Lake Samanthachester, OR 56205",5
4224,Courtney Bryant,9885631562,10,25,78,D,Poor Pursuance,573451.0,"Unit 1484 Box 4487, DPO AP 01655",5
4225,Terry Wright,9270448855,39,94,20,C,Below Average Achivement,548826.0,"Unit 5368 Box 9218, DPO AP 13110",5
4226,Paul Mcgee,9267813434,80,47,91,B+,Good Pursuance,536673.0,"5041 Bradshaw Pines, New James, KS 20106",5
4227,Andrea Russo,9964391694,35,58,29,D,Poor Pursuance,532487.0,"017 Mullins Plaza, New Rachel, FL 84275",5
4228,Timothy Bruce,9303847793,84,55,54,B,Average Performance,582711.0,"100 Jose Point, East Crystal, NE 56996",5
4229,Misty Santiago,9116184661,60,85,10,C,Below Average Achivement,578632.0,"922 Dillon Hills, Port Christine, KS 35870",5
4230,John Alexander,9180739160,76,99,70,A,Very Good Achivement,528080.0,"84577 Angela Mill, Garciaton, SC 67128",5
4231,Kristine Caldwell,9965240938,21,86,28,D,Poor Pursuance,532674.0,"3645 Jennifer Ferry, East Robert, IN 46019",5
4232,Paul Arroyo,9426384169,33,56,17,D,Poor Pursuance,505606.0,"08821 Jennifer Route Suite 111, West Jeremyburgh, MO 21563",5
4233,Brittany Roth,9996943703,67,59,10,D,Poor Pursuance,598043.0,"176 Steele Roads Apt. 345, Stephaniefurt, IN 92664",5
4234,Yvonne Salas,9448685169,87,76,55,B+,Good Pursuance,567159.0,"3646 Paul Ville Suite 579, Andreaburgh, ND 12971",5
4235,Albert Murray,9671631908,24,83,60,C,Below Average Achivement,592437.0,"952 Johnson Plain, Nguyenfurt, IL 39411",5
4236,Janice Salazar,9186624858,23,12,23,F,Failed,530033.0,"USS Johnston, FPO AP 01700",5
4237,Mrs. Jessica Roberts,9059752201,26,59,93,C,Below Average Achivement,555274.0,"560 Sandoval Viaduct Apt. 693, Lindaton, MO 45396",5
4238,Christopher Collins,9293290287,72,76,38,B,Average Performance,581903.0,"01287 William Mills, Stewartshire, UT 78082",5
4239,Tracey Conway,9646650524,80,97,84,A,Very Good Achivement,535468.0,"873 Ruiz Prairie, Jordanside, MT 08988",5
4240,Peter Scott,9270359777,90,88,92,A,Very Good Achivement,572390.0,"9546 Bird Trafficway Apt. 996, West Jasonmouth, IA 00577",5
4241,Pamela Allen,9295420879,11,40,11,F,Failed,530810.0,"574 Bailey Crest, Port Danielstad, NY 28178",5
4242,Amber Parsons,9757395298,10,81,57,D,Poor Pursuance,587271.0,"39911 Jeffrey Cliffs Apt. 016, Martinezfurt, FM 74272",5
4243,Jamie Howell,9951568501,17,53,93,C,Below Average Achivement,587290.0,"PSC 5834, Box 9821, APO AP 37898",5
4244,James Raymond,9668154164,62,16,86,C,Below Average Achivement,565170.0,"USCGC Harper, FPO AP 37933",5
4245,Rachel Zhang,9223166099,22,69,93,B,Average Performance,501192.0,"760 John Club Suite 811, Blairmouth, IN 89297",5
4246,Mark Guzman,9448624486,79,47,64,B,Average Performance,588929.0,"4995 Richard Way Apt. 429, Meganland, IA 88319",5
4247,Joseph Deleon,9203988192,31,97,46,C,Below Average Achivement,559517.0,"40984 Daniels Pine, Michaelview, RI 23350",5
4248,Mrs. Teresa Wood,9859984126,23,31,35,F,Failed,586676.0,"10727 David Bypass, Baldwintown, RI 73893",5
4249,James Ward,9902127572,59,30,12,D,Poor Pursuance,562230.0,"7340 Jones Alley Apt. 644, West Johntown, NE 26389",5
4250,Heather Evans,9683503022,39,67,54,C,Below Average Achivement,597484.0,"9274 Kidd Route Apt. 772, Port Kimberly, NE 69632",5
4251,Richard Lucas,9444248674,84,39,38,C,Below Average Achivement,571355.0,"35863 George Falls, Jenkinsbury, UT 01774",5
4252,April Cox,9722631268,43,29,19,F,Failed,562263.0,"7135 John Plain, Larryport, CA 84464",5
4253,Marissa Preston,9215248833,95,86,32,B+,Good Pursuance,549325.0,"83225 David Hill Apt. 530, Lake Julie, IA 96956",5
4254,Michelle Kerr,9794790006,80,22,17,D,Poor Pursuance,544736.0,"444 Daniel Stravenue, Amyshire, ID 86767",5
4255,Richard Franco,9741945668,98,94,42,B+,Good Pursuance,582894.0,"600 Johnathan Highway, East Alexandra, MO 71409",5
4256,Nancy Lyons,9535190246,47,11,36,F,Failed,561791.0,"622 Sandy Walks Suite 994, South Jonathanshire, OR 44077",5
4257,Dr. Ellen Galvan,9728525932,31,30,56,D,Poor Pursuance,580091.0,"8929 Justin Corners, New Dianaland, MN 69276",5
4258,Sarah Campbell,9163968218,65,79,26,C,Below Average Achivement,510653.0,"077 Linda Dale, North Reginabury, IA 22401",5
4259,Julie Poole MD,9945268626,52,54,39,D,Poor Pursuance,578028.0,"USNS Thomas, FPO AE 41456",5
4260,Brad Smith,9575227343,79,79,77,B+,Good Pursuance,505551.0,"Unit 2047 Box 5089, DPO AE 30249",5
4261,Amy Mitchell,9247806016,35,35,31,D,Poor Pursuance,563923.0,"USNS Stephens, FPO AE 73413",5
4262,Noah Osborne,9375131646,32,58,18,D,Poor Pursuance,508562.0,"43924 Nelson Unions Suite 029, Travisberg, MH 49080",5
4263,Amanda Hernandez,9512912529,47,63,92,B,Average Performance,505672.0,"124 Christopher Island Apt. 025, Patrickbury, WV 26085",5
4264,Steven Winters,9022683330,77,100,38,B+,Good Pursuance,598044.0,"Unit 1418 Box 3231, DPO AA 58812",5
4265,Brandon Ruiz,9579546258,25,89,30,D,Poor Pursuance,582587.0,"52821 Watts Mall Suite 639, Jacobside, NH 19530",5
4266,Kevin Hernandez Jr.,9789800375,100,20,88,B,Average Performance,535033.0,"USS Woods, FPO AP 61317",5
4267,Brandon Smith,9792419569,87,84,73,A,Very Good Achivement,542586.0,"659 Kimberly Lights, Benjaminstad, WI 33699",5
4268,Anthony Harrison,9631817457,82,77,21,C,Below Average Achivement,517535.0,"193 Jackson Stravenue Apt. 339, Johnsonland, NE 04143",5
4269,Patrick Frye,9894634277,58,45,41,D,Poor Pursuance,520769.0,"35444 Roman Shore Apt. 900, North Karen, MI 29207",5
4270,Mrs. Katherine Sanchez,9255232091,63,12,65,D,Poor Pursuance,509370.0,"29938 Porter Roads Suite 857, South Bryanport, CA 24772",5
4271,Teresa Martin,9563623285,38,16,66,D,Poor Pursuance,541816.0,"823 Bowers Park, Cainside, IN 82206",5
4272,Stephanie Copeland,9594941176,67,38,14,D,Poor Pursuance,592404.0,"181 Russell Trace Suite 543, Millermouth, WA 95376",5
4273,Amanda Terrell,9398220022,44,93,94,B+,Good Pursuance,594497.0,"76807 Waters Drive, Loristad, WA 96891",5
4274,Sara Schroeder,9743666217,30,60,35,D,Poor Pursuance,509065.0,"05492 Allen Branch Suite 058, West Kevin, WV 09915",5
4275,Henry Kelley,9512042080,78,98,32,B,Average Performance,502732.0,"57023 Fitzgerald Motorway, West Bradley, PW 75556",5
4276,Zachary Anderson,9433773924,59,83,92,B+,Good Pursuance,573372.0,"79571 Gilbert Spurs Apt. 960, Alanside, VA 71469",5
4277,Micheal Villegas,9188117668,38,67,56,C,Below Average Achivement,547430.0,"000 Richard Road Suite 962, Adamton, DC 34587",5
4278,Adriana Williams,9884779362,16,68,17,D,Poor Pursuance,502522.0,"78815 Eric Fort Suite 245, South Michael, WI 43137",5
4279,Heather Evans,9135133804,18,55,76,D,Poor Pursuance,577013.0,"447 Kristen Summit, Patrickfort, AR 76797",5
4280,Lance Sanders,9217590994,40,80,62,C,Below Average Achivement,555884.0,"18348 Rodriguez Drives, Shannonland, NM 74802",5
4281,Deanna Smith,9692768661,25,89,36,D,Poor Pursuance,570178.0,"593 Rogers Trail, North Lori, MH 06981",5
4282,Rebecca Boyer,9055275126,68,38,28,D,Poor Pursuance,563270.0,"9642 Kimberly Locks Suite 811, West Laurabury, SC 82479",5
4283,John Evans,9087633591,89,68,43,B,Average Performance,581147.0,"871 Peterson Forks, North Jill, OK 93396",5
4284,Darlene Collins,9527386965,17,21,24,F,Failed,504172.0,"962 Ashley Mills Apt. 121, East Jessica, AK 90362",5
4285,James Grant,9083717100,59,30,15,D,Poor Pursuance,501085.0,"3303 Nicholson Cove Apt. 455, Shawnstad, MO 19913",5
4286,Annette Stephens,9768678442,99,66,95,A,Very Good Achivement,577923.0,"USNS Leon, FPO AP 41885",5
4287,Yolanda Barnes,9484600607,41,21,70,D,Poor Pursuance,515983.0,"00889 Gregory Spurs Suite 877, Shelleyhaven, DE 58002",5
4288,Belinda Houston,9206922523,93,67,27,B,Average Performance,560837.0,"4661 Angel Via Apt. 077, New Sarah, TN 06712",5
4289,Curtis Flores,9294665245,32,49,13,F,Failed,572894.0,"6856 Mark Causeway, West Tarafurt, AK 65398",5
4290,Jessica Robertson,9954591357,40,20,66,D,Poor Pursuance,596105.0,"506 Daniel Shores, Port Nicholas, IN 61664",5
4291,Rachael Young,9706049017,93,88,12,B,Average Performance,579242.0,"365 Miller Squares, New Angelaview, PR 80097",5
4292,Jose Pugh,9853993886,53,91,92,B+,Good Pursuance,548127.0,"USNS Herrera, FPO AP 76469",5
4293,Hayley Prince,9367116674,24,11,23,F,Failed,562003.0,"0240 Kelly Walk, Lake Charlesborough, ND 16724",5
4294,Allen Bailey,9994708157,50,51,61,C,Below Average Achivement,596024.0,"592 Smith Roads Suite 023, Robertsonport, MA 54007",5
4295,Thomas Kelly,9468090347,29,31,44,D,Poor Pursuance,539534.0,"293 Cabrera Circle, Gomezville, FL 97800",5
4296,Leah Kim,9573998428,47,42,87,C,Below Average Achivement,532699.0,"813 Ortiz Rapid, Carlsonville, MN 69364",5
4297,Claudia Benton,9426266134,36,23,78,D,Poor Pursuance,502097.0,"0713 Andrew Loop, East Courtneybury, NV 93897",5
4298,Gary Andrade,9933782535,34,84,33,D,Poor Pursuance,504054.0,"832 Mosley Isle Apt. 346, Port Robertmouth, OK 70485",5
4299,Jose Rodriguez,9667999190,26,22,27,F,Failed,561732.0,"272 Blanchard Loaf, New Shawn, MD 11194",5
4300,Keith Wilson,9633215495,33,56,64,C,Below Average Achivement,561591.0,"PSC 9076, Box 0954, APO AP 06018",5
4301,Jacqueline Chavez,9053635909,17,95,17,D,Poor Pursuance,509468.0,"569 Grant Haven Suite 330, North Jeffrey, MI 71076",5
4302,Carolyn Cantrell,9907190346,84,44,97,B+,Good Pursuance,547120.0,"68011 Amy Brooks Apt. 774, Williamstad, DC 41311",5
4303,Aaron Price,9965914862,24,60,47,D,Poor Pursuance,529782.0,"9730 Meza Ferry Suite 658, New Karenfurt, SC 34503",5
4304,Taylor Hoffman,9665839687,44,85,35,C,Below Average Achivement,526940.0,"78253 Shaw Gardens Apt. 644, East Jose, WY 66943",5
4305,Angel Smith,9533913236,11,59,71,D,Poor Pursuance,500002.0,"92720 Turner Track Suite 935, Port Michelle, ND 99583",5
4306,William Robertson,9577492342,71,60,13,D,Poor Pursuance,530138.0,"43788 Victoria Lodge Suite 079, West Jacobport, PW 70170",5
4307,Anthony Galvan,9651613069,61,19,23,D,Poor Pursuance,506757.0,"623 Bruce Overpass, South Brendaberg, TN 07296",5
4308,Robert Jackson,9611556953,38,17,49,D,Poor Pursuance,577806.0,"272 Karla Unions Suite 028, Johnsonbury, MD 75349",5
4309,Jennifer Black,9002717818,80,88,96,A,Very Good Achivement,578078.0,"8390 Dominguez Valleys Suite 135, Lake Michael, CO 76305",5
4310,Wayne Walker,9842704313,26,86,20,D,Poor Pursuance,577851.0,"5986 Warner Keys Apt. 872, New Michael, OH 29944",5
4311,Carmen House,9641760535,83,45,47,C,Below Average Achivement,579228.0,"642 Huber Highway Apt. 631, New Jerome, CO 71405",5
4312,Kathleen Salazar,9830545788,75,62,34,C,Below Average Achivement,545504.0,"7023 Padilla Mountain Suite 012, West Christopher, TN 82013",5
4313,Michael Ramirez,9058767417,67,79,22,C,Below Average Achivement,534289.0,"203 Elizabeth Spur, Port William, MD 40226",5
4314,Michelle Clay,9207287113,70,22,93,B,Average Performance,571313.0,"78992 Travis Trail Suite 689, Hoodmouth, ND 66430",5
4315,Colleen Ramirez,9918089829,73,99,51,B+,Good Pursuance,556127.0,"18674 David Meadow, Ashleyburgh, CA 43508",5
4316,Donna Jones,9065937747,78,39,55,C,Below Average Achivement,581814.0,"9056 James Union, Leefurt, NM 00912",5
4317,Cheryl Newman,9310303947,95,16,99,B,Average Performance,595948.0,"5021 Brooks Ramp, Port Thomas, MO 87417",5
4318,Melinda Molina,9299556572,71,29,41,D,Poor Pursuance,501625.0,"USNV Johnson, FPO AE 48522",5
4319,Michael Clark,9045699225,70,76,76,B+,Good Pursuance,591226.0,"Unit 9166 Box 6322, DPO AE 17838",5
4320,Kelly Sawyer,9447337471,34,88,36,C,Below Average Achivement,561006.0,"492 Tracy Row Suite 974, South Vanessa, NC 56225",5
4321,Anthony Simmons,9194319441,62,10,55,D,Poor Pursuance,599425.0,"847 Linda Field Apt. 157, Katelynland, UT 52505",5
4322,Lisa Andrews,9835512743,90,56,35,C,Below Average Achivement,570029.0,"39660 Rollins Pines, Medinaville, MO 57852",5
4323,Dr. Jacqueline Brown,9137623357,33,71,87,B,Average Performance,562931.0,"PSC 1122, Box 8837, APO AA 40807",5
4324,Dennis Norman,9152367817,52,36,13,D,Poor Pursuance,569430.0,"65451 Jessica Crescent Apt. 171, Simmonsberg, UT 60415",5
4325,Samantha Garcia,9674050197,94,17,49,C,Below Average Achivement,513981.0,"PSC 7054, Box 9523, APO AA 45534",5
4326,Taylor Thompson,9928358492,25,97,61,B,Average Performance,542346.0,"31906 Robin Trace, South Ericstad, RI 82884",5
4327,Nathan Rodriguez,9964260790,62,14,13,F,Failed,581565.0,"85484 Jade Orchard, Russellshire, DC 19223",5
4328,Michelle Morton,9973086710,42,86,92,B+,Good Pursuance,557363.0,"7046 Bailey Skyway Suite 133, Carpentermouth, MH 12821",5
4329,Matthew King,9605045448,79,100,48,B+,Good Pursuance,507423.0,"2430 Andrew Canyon, Lopezside, HI 74114",5
4330,Mr. Richard Hardy,9633207101,88,70,89,A,Very Good Achivement,580822.0,"791 Jarvis Valley, West Tina, IN 99171",5
4331,Cynthia Hansen,9300301122,50,77,69,B,Average Performance,561829.0,"90738 Barbara Isle Apt. 462, Reedfort, OK 24510",5
4332,Dr. Brian Thompson II,9283771198,55,77,25,C,Below Average Achivement,584525.0,"94480 Payne Orchard Apt. 126, Kleinborough, AS 75620",5
4333,Ashlee Hernandez,9145006053,98,98,85,A+,Excellent Performance,545986.0,"73967 Lawson Harbors, Franktown, CT 33567",5
4334,Alexander Reed,9325952515,47,47,94,B,Average Performance,557369.0,"1289 Christopher Parkway Suite 046, North Sarah, ME 22960",5
4335,Cynthia Freeman,9118293709,20,61,61,D,Poor Pursuance,517341.0,"463 Jessica Port Apt. 760, Mitchellport, IN 22878",5
4336,Andrew Mitchell MD,9420222919,17,53,26,F,Failed,589866.0,"47206 Smith Light Apt. 358, West Travisborough, NJ 98035",5
4337,Jay Smith,9586078309,54,80,83,B+,Good Pursuance,517918.0,"11798 Zamora Radial Apt. 867, Port Nina, MO 25826",5
4338,Madison Lam,9288054039,39,98,96,B+,Good Pursuance,550933.0,"490 Hunter Highway, Clarkland, UT 83431",5
4339,Katherine Castro,9717899658,41,64,52,C,Below Average Achivement,561033.0,"56785 Daniel Lock Suite 137, Perrymouth, CA 19477",5
4340,Roger Fernandez,9303500492,27,98,14,D,Poor Pursuance,533635.0,"613 Michael Stream, Greenmouth, NY 04218",5
4341,Seth Dixon,9573962028,92,67,48,B,Average Performance,563785.0,"28901 Heath Motorway Apt. 435, Brookstown, PR 05079",5
4342,Christopher Baker,9148267422,76,25,89,B,Average Performance,540135.0,"543 Anne Forest Suite 545, North Kimfort, SD 46170",5
4343,Joseph Shaw,9904264761,78,40,18,D,Poor Pursuance,563716.0,"Unit 8072 Box 5918, DPO AP 98685",5
4344,Kathleen Morris,9371780443,46,31,68,D,Poor Pursuance,543837.0,"246 John Vista, West Mariabury, CT 77709",5
4345,Keith Long,9238495662,81,31,63,C,Below Average Achivement,594048.0,"Unit 7861 Box 2666, DPO AE 57127",5
4346,Matthew Parker,9411170392,41,37,83,C,Below Average Achivement,512653.0,"3320 Smith Roads Apt. 705, South Jacobview, KY 81097",5
4347,Daniel Jones,9932965591,26,97,72,B,Average Performance,519420.0,"248 Eric Club, Cohenport, DE 44846",5
4348,Shelby Lyons,9788192516,73,17,66,C,Below Average Achivement,576070.0,"38480 Justin Bypass Suite 609, West Michelletown, NH 56037",5
4349,Angela Kelly,9999705230,48,93,13,C,Below Average Achivement,516250.0,"40548 Boyd Pass, Davischester, CA 80036",5
4350,Ann Gonzalez,9859699248,33,22,56,D,Poor Pursuance,518167.0,"Unit 1864 Box 9831, DPO AP 65338",5
4351,Emma Mcclure,9490785409,53,57,62,C,Below Average Achivement,534051.0,"26900 Munoz Crossroad Apt. 448, New Donna, KS 19954",5
4352,Robert Johnson,9831510364,75,72,61,B,Average Performance,590610.0,"61630 John Ports, Taylorport, DC 00730",5
4353,Jamie Davies,9916753553,51,56,46,C,Below Average Achivement,528425.0,"43278 Christopher Club Suite 286, East Christopher, MA 36924",5
4354,Joshua Morris,9913845329,83,65,60,B,Average Performance,542406.0,"00477 Andrew Valley Suite 805, South Brandiville, WV 34432",5
4355,Jacob Wallace,9865818614,88,50,100,B+,Good Pursuance,506948.0,"23622 Long Light Suite 398, Popeland, FL 58647",5
4356,John Baker,9997106598,84,19,88,B,Average Performance,518937.0,"409 Taylor Stravenue Suite 928, Downsland, VA 38707",5
4357,Cynthia Erickson,9387273943,15,42,70,D,Poor Pursuance,579055.0,"3998 Shawn Crossing, South Robert, FL 52328",5
4358,Joshua Morgan,9675333475,54,60,39,C,Below Average Achivement,517592.0,"270 Mary Coves Suite 572, Tarashire, AL 19726",5
4359,Erin Pineda,9560280129,93,28,63,B,Average Performance,558800.0,"763 Lori Courts, Cindyfurt, ND 61893",5
4360,Lindsey Dodson,9745386258,66,11,53,D,Poor Pursuance,545053.0,"6669 Ryan Rapids Apt. 112, Phillipsview, NY 39514",5
4361,Maria Andrews,9703145657,100,89,71,A,Very Good Achivement,586783.0,"6916 Angela Fall Suite 103, Lake Susanland, VI 62481",5
4362,Heather Weeks,9628652099,20,78,70,C,Below Average Achivement,524276.0,"318 Lee Heights Apt. 959, Ortegamouth, MP 46020",5
4363,Michael Clay,9089299339,95,57,65,B+,Good Pursuance,597500.0,"64122 Robinson Alley Suite 340, Lake Sara, AL 74060",5
4364,Eric Delgado,9509247156,15,63,43,D,Poor Pursuance,518445.0,"83510 Adam Falls, Bakerhaven, GA 16327",5
4365,Richard Leonard,9351761773,81,59,48,B,Average Performance,589830.0,"352 Mcdonald Locks Suite 853, North David, HI 43727",5
4366,Michael Payne,9473692529,86,16,66,C,Below Average Achivement,543711.0,"34509 Tucker Cliff Suite 720, Flowersville, NJ 55995",5
4367,Jared Wall,9302888688,10,36,28,F,Failed,556501.0,"4986 Veronica Ferry Suite 193, East Candiceland, PR 56050",5
4368,William Hutchinson,9089879522,68,54,87,B,Average Performance,553398.0,"0375 Elijah Ridge, South Daniel, AS 04467",5
4369,Victoria Johnson,9468918577,45,43,70,C,Below Average Achivement,535088.0,"473 Tara Plaza, Lake Ricky, DC 22815",5
4370,Laura Reed,9006661676,61,56,39,C,Below Average Achivement,516972.0,"9881 Phillips Lodge Suite 754, Larsonmouth, NM 94291",5
4371,Kevin Peterson,9897235787,71,37,34,D,Poor Pursuance,522925.0,"26387 Julia Crest Suite 840, Buchananview, ME 38431",5
4372,Jessica Dawson,9375282096,81,79,10,C,Below Average Achivement,561259.0,"2567 Gary Mission Suite 198, North Brittanystad, WA 28155",5
4373,Richard Edwards,9252998074,61,13,90,C,Below Average Achivement,577124.0,"316 Gabriel Grove, Daltonchester, CA 84150",5
4374,Rachel Mcmahon,9414439395,49,77,63,B,Average Performance,578309.0,"9730 Willis Crest, South Carolynshire, NH 16793",5
4375,Billy Mcmillan,9917799879,38,94,66,B,Average Performance,580290.0,"48467 William Junctions Apt. 007, Port Stephanieburgh, MP 71833",5
4376,Lisa Williams,9858353832,12,68,41,D,Poor Pursuance,506826.0,"252 David Union, New Derekbury, SC 89846",5
4377,Luis West,9302859915,46,11,64,D,Poor Pursuance,511272.0,"4548 Mason Parkway, Michaelfurt, RI 22984",5
4378,Tiffany Johnson,9002121134,64,44,47,C,Below Average Achivement,556476.0,"84453 Greene Points Apt. 109, Wellsmouth, ME 04804",5
4379,Jacqueline Harvey,9017620041,27,35,95,C,Below Average Achivement,560709.0,"1699 Murphy Locks Apt. 000, Fergusonbury, AS 23899",5
4380,Susan Lopez,9833788846,61,23,17,D,Poor Pursuance,571392.0,"3261 Ryan Groves Apt. 450, New Peter, WY 80418",5
4381,Veronica Reed,9682496220,90,75,80,A,Very Good Achivement,559642.0,"3217 Dean Lock, Sanchezchester, MT 18701",5
4382,Sheila Suarez,9323498009,62,93,53,B,Average Performance,579332.0,"079 Harold Mission, Thomastown, PR 16043",5
4383,Lori Watson,9764391366,77,99,51,B+,Good Pursuance,503397.0,"49579 Mccullough Course Suite 582, Jameschester, OH 12979",5
4384,Joshua Carrillo,9216089318,33,11,36,F,Failed,598660.0,"8361 Clark Cliff, Jenkinsview, VA 38667",5
4385,Douglas Sparks,9896839812,80,17,82,C,Below Average Achivement,536560.0,"92069 Vaughn Curve Suite 960, Lake Heather, NJ 59865",5
4386,Jacob Bush,9750541248,54,13,59,D,Poor Pursuance,581686.0,"711 Carr Turnpike Suite 286, New Jennifer, IN 71036",5
4387,Joan Henry PhD,9859217937,82,62,46,B,Average Performance,590100.0,"88868 Edgar Center, New Cheyennetown, ME 66681",5
4388,Joanna Coleman,9249426026,87,14,15,D,Poor Pursuance,548359.0,"1285 Richard River, Christopherberg, DC 51955",5
4389,Nathaniel Wright,9904940061,90,67,100,A,Very Good Achivement,595743.0,"116 Jacob Fords Apt. 092, West Christinaburgh, MO 17086",5
